date,time,match_name,meeting_code,event_id,event_name,selection_number,selection_name,result_position,win_amount,last_odd
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822523,Total Match Runs Over/Under (25.5),1,Over,1,1.5,1/2
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822524,Total Match 4s Over/Under (2.5),1,Over,1,2.34,67/50
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822525,Total Match 6s Over/Under (2.5),1,Over,1,2.72,43/25
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822526,Innings most 4s,1,1st Innings,1,2.63,163/100
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822527,Innings most 6s,3,2nd Innings,1,4.2,16/5
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822528,Total Match Boundaries,4,6+,1,3.32,58/25
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822529,Run-Out in the Match,2,No,1,1.62,31/50
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822530,Total Match Wickets Over/Under (2.5),2,Under,1,1.53,53/100
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822531,1st Innings Runs Over/Under (10.5),1,Over,1,1.19,19/100
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822532,1st Innings 4s Over/Under (0.5),1,Over,1,1.16,4/25
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822533,1st Innings 6s Over/Under (1.5),2,Under,1,1.29,29/100
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822534,1st Innings 1st Wicket,1,None,1,5.07,407/100
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822535,2nd Innings 1st Wicket,1,None,1,6.1,51/10
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822536,1st Innings 1st Ball Outcome,2,Runs,1,1.42,21/50
2026-06-24,15:36:00,Super Over Bangalore v Punjab,KIRON4-2026-06-24-283995-3174,150822537,2nd Innings 1st Ball Outcome,2,Runs,1,1.57,57/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822652,Match Result,1,Delhi wins the match,1,1.59,59/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822653,Total Match Runs Over/Under (20.5),2,Under,1,2.41,141/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822654,Total Match 4s Over/Under (2.5),1,Over,1,2.69,169/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822655,Total Match 6s Over/Under (2.5),2,Under,1,1.13,13/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822656,Innings most 4s,3,2nd Innings,1,2.86,93/50
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822657,Innings most 6s,2,Same for both Innings,1,1.81,81/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822658,Total Match Boundaries,2,2-3,1,1.72,18/25
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822659,Run-Out in the Match,1,Yes,1,1.82,41/50
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822660,Total Match Wickets Over/Under (2.5),1,Over,1,1.91,91/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822661,1st Innings Runs Over/Under (15.5),2,Under,1,1.29,29/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822662,1st Innings 4s Over/Under (0.5),1,Over,1,1.14,7/50
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822663,1st Innings 6s Over/Under (1.5),2,Under,1,1.09,9/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822664,1st Innings 1st Wicket,4,Other,1,2.01,101/100
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822665,2nd Innings 1st Wicket,4,Other,1,2.06,53/50
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822666,1st Innings 1st Ball Outcome,2,Runs,1,1.5,1/2
2026-06-24,15:40:00,Super Over Delhi v Rajasthan,KIRON4-2026-06-24-283996-3175,150822667,2nd Innings 1st Ball Outcome,2,Runs,1,1.72,18/25
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822756,Match Result,2,Lucknow wins the match,1,1.64,16/25
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822757,Total Match Runs Over/Under (30.5),2,Under,1,1.36,9/25
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822758,Total Match 4s Over/Under (2.5),1,Over,1,2.57,157/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822759,Total Match 6s Over/Under (2.5),2,Under,1,1.16,4/25
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822760,Innings most 4s,3,2nd Innings,1,2.95,39/20
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822761,Innings most 6s,2,Same for both Innings,1,1.91,91/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822762,Total Match Boundaries,2,2-3,1,1.79,79/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822763,Run-Out in the Match,2,No,1,1.67,67/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822764,Total Match Wickets Over/Under (2.5),1,Over,1,2.01,101/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822765,1st Innings Runs Over/Under (15.5),2,Under,1,1.36,9/25
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822766,1st Innings 4s Over/Under (0.5),1,Over,1,1.11,11/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822767,1st Innings 6s Over/Under (1.5),2,Under,1,1.13,13/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822768,1st Innings 1st Wicket,2,Bowled,1,4.09,309/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822769,2nd Innings 1st Wicket,2,Bowled,1,4.35,67/20
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822770,1st Innings 1st Ball Outcome,3,Wicket,1,5.59,459/100
2026-06-24,15:44:00,Super Over Gujarat v Lucknow,KIRON4-2026-06-24-283997-3176,150822771,2nd Innings 1st Ball Outcome,1,No Runs,1,4.58,179/50
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822892,Match Result,2,Chennai wins the match,1,1.23,23/100
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822893,Total Match Runs Over/Under (20.5),1,Over,1,1.35,7/20
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822894,Total Match 4s Over/Under (1.5),1,Over,1,1.37,37/100
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822895,Total Match 6s Over/Under (2.5),1,Over,1,4.04,76/25
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822896,Innings most 4s,3,2nd Innings,1,2.63,163/100
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822897,Innings most 6s,1,1st Innings,1,4.2,16/5
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822898,Total Match Boundaries,4,6+,1,4.78,189/50
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822899,Run-Out in the Match,2,No,1,1.64,16/25
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822900,Total Match Wickets Over/Under (2.5),2,Under,1,1.55,11/20
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822901,1st Innings Runs Over/Under (15.5),1,Over,1,2.96,49/25
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822902,1st Innings 4s Over/Under (1.5),2,Under,1,1.17,17/100
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822903,1st Innings 6s Over/Under (1.5),1,Over,1,5.05,81/20
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822904,1st Innings 1st Wicket,4,Other,1,2.04,26/25
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822905,2nd Innings 1st Wicket,4,Other,1,2.13,113/100
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822906,1st Innings 1st Ball Outcome,2,Runs,1,1.55,11/20
2026-06-24,15:48:00,Super Over Hyderabad v Chennai,KIRON4-2026-06-24-283998-3177,150822907,2nd Innings 1st Ball Outcome,5,No-Ball,1,11.5,21/2
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823095,Match Result,2,Kolkata wins the match,1,1.5,1/2
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823096,Total Match Runs Over/Under (30.5),2,Under,1,1.48,12/25
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823097,Total Match 4s Over/Under (2.5),2,Under,1,1.39,39/100
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823098,Total Match 6s Over/Under (2.5),2,Under,1,1.23,23/100
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823099,Innings most 4s,1,1st Innings,1,2.75,7/4
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823100,Innings most 6s,2,Same for both Innings,1,1.98,49/50
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823101,Total Match Boundaries,1,0-1,1,15.0,14/1
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823102,Run-Out in the Match,1,Yes,1,1.85,17/20
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823103,Total Match Wickets Over/Under (2.5),1,Over,1,2.02,51/50
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823104,1st Innings Runs Over/Under (10.5),2,Under,1,2.86,93/50
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823105,1st Innings 4s Over/Under (0.5),1,Over,1,1.17,17/100
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823106,1st Innings 6s Over/Under (1.5),2,Under,1,1.21,21/100
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823107,1st Innings 1st Wicket,4,Other,1,2.09,109/100
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823108,2nd Innings 1st Wicket,2,Bowled,1,4.08,77/25
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823109,1st Innings 1st Ball Outcome,1,No Runs,1,7.0,6/1
2026-06-24,15:52:00,Super Over Punjab v Kolkata,KIRON4-2026-06-24-283999-3178,150823110,2nd Innings 1st Ball Outcome,3,Wicket,1,5.63,463/100
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823263,Match Result,1,Rajasthan wins the match,1,1.98,49/50
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823264,Total Match Runs Over/Under (20.5),1,Over,1,1.35,7/20
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823265,Total Match 4s Over/Under (2.5),2,Under,1,1.34,17/50
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823266,Total Match 6s Over/Under (2.5),2,Under,1,1.14,7/50
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823267,Innings most 4s,3,2nd Innings,1,2.92,48/25
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823268,Innings most 6s,1,1st Innings,1,2.83,183/100
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823269,Total Match Boundaries,2,2-3,1,1.79,79/100
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823270,Run-Out in the Match,2,No,1,1.65,13/20
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823271,Total Match Wickets Over/Under (2.5),2,Under,1,1.65,13/20
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823272,1st Innings Runs Over/Under (15.5),2,Under,1,1.36,9/25
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823273,1st Innings 4s Over/Under (0.5),2,Under,1,3.89,289/100
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823274,1st Innings 6s Over/Under (1.5),2,Under,1,1.12,3/25
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823275,1st Innings 1st Wicket,4,Other,1,2.09,109/100
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823276,2nd Innings 1st Wicket,3,Caught,1,4.42,171/50
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823277,1st Innings 1st Ball Outcome,2,Runs,1,1.48,12/25
2026-06-24,15:56:00,Super Over Rajasthan v Delhi,KIRON4-2026-06-24-284000-3179,150823278,2nd Innings 1st Ball Outcome,3,Wicket,1,5.43,443/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823333,Match Result,1,Lucknow wins the match,1,1.77,77/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823334,Total Match Runs Over/Under (30.5),1,Over,1,2.03,103/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823335,Total Match 4s Over/Under (2.5),2,Under,1,1.39,39/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823336,Total Match 6s Over/Under (2.5),1,Over,1,2.9,19/10
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823337,Innings most 4s,2,Same for both Innings,1,2.36,34/25
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823338,Innings most 6s,1,1st Innings,1,2.71,171/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823339,Total Match Boundaries,4,6+,1,3.59,259/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823340,Run-Out in the Match,1,Yes,1,1.92,23/25
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823341,Total Match Wickets Over/Under (2.5),2,Under,1,1.52,13/25
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823342,1st Innings Runs Over/Under (10.5),1,Over,1,1.26,13/50
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823343,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823344,1st Innings 6s Over/Under (1.5),1,Over,1,3.2,11/5
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823345,1st Innings 1st Wicket,4,Other,1,2.05,21/20
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823346,2nd Innings 1st Wicket,4,Other,1,2.13,113/100
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823347,1st Innings 1st Ball Outcome,5,No-Ball,1,14.5,27/2
2026-06-24,16:00:00,Super Over Lucknow v Bangalore,KIRON4-2026-06-24-284001-3180,150823348,2nd Innings 1st Ball Outcome,2,Runs,1,1.63,63/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823517,Match Result,1,Gujarat wins the match,1,1.35,7/20
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823518,Total Match Runs Over/Under (30.5),2,Under,1,1.39,39/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823519,Total Match 4s Over/Under (1.5),1,Over,1,1.35,7/20
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823520,Total Match 6s Over/Under (2.5),2,Under,1,1.19,19/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823521,Innings most 4s,2,Same for both Innings,1,2.47,147/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823522,Innings most 6s,2,Same for both Innings,1,1.9,9/10
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823523,Total Match Boundaries,2,2-3,1,2.17,117/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823524,Run-Out in the Match,2,No,1,1.71,71/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823525,Total Match Wickets Over/Under (2.5),1,Over,1,1.78,39/50
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823526,1st Innings Runs Over/Under (10.5),2,Under,1,2.7,17/10
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823527,1st Innings 4s Over/Under (0.5),1,Over,1,1.18,9/50
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823528,1st Innings 6s Over/Under (1.5),2,Under,1,1.19,19/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823529,1st Innings 1st Wicket,4,Other,1,2.12,28/25
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823530,2nd Innings 1st Wicket,3,Caught,1,3.81,281/100
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823531,1st Innings 1st Ball Outcome,2,Runs,1,1.46,23/50
2026-06-24,16:04:00,Super Over Gujarat v Hyderabad,KIRON4-2026-06-24-284002-3181,150823532,2nd Innings 1st Ball Outcome,3,Wicket,1,5.49,449/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823675,Match Result,2,Kolkata wins the match,1,2.11,111/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823676,Total Match Runs Over/Under (30.5),2,Under,1,1.39,39/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823677,Total Match 4s Over/Under (2.5),1,Over,1,2.5,3/2
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823678,Total Match 6s Over/Under (2.5),2,Under,1,1.17,17/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823679,Innings most 4s,1,1st Innings,1,2.79,179/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823680,Innings most 6s,2,Same for both Innings,1,1.94,47/50
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823681,Total Match Boundaries,3,4-5,1,3.18,109/50
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823682,Run-Out in the Match,1,Yes,1,1.91,91/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823683,Total Match Wickets Over/Under (2.5),1,Over,1,2.02,51/50
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823684,1st Innings Runs Over/Under (15.5),2,Under,1,1.36,9/25
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823685,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823686,1st Innings 6s Over/Under (1.5),2,Under,1,1.11,11/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823687,1st Innings 1st Wicket,4,Other,1,2.0,1/1
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823688,2nd Innings 1st Wicket,2,Bowled,1,4.13,313/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823689,1st Innings 1st Ball Outcome,2,Runs,1,1.53,53/100
2026-06-24,16:08:00,Super Over Chennai v Kolkata,KIRON4-2026-06-24-284003-3182,150823690,2nd Innings 1st Ball Outcome,2,Runs,1,1.63,63/100
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823829,Match Result,2,Punjab wins the match,1,2.1,11/10
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823830,Total Match Runs Over/Under (30.5),2,Under,1,1.37,37/100
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823831,Total Match 4s Over/Under (2.5),2,Under,1,1.33,33/100
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823832,Total Match 6s Over/Under (2.5),2,Under,1,1.17,17/100
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823833,Innings most 4s,2,Same for both Innings,1,2.35,27/20
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823834,Innings most 6s,2,Same for both Innings,1,1.85,17/20
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823835,Total Match Boundaries,2,2-3,1,1.89,89/100
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823836,Run-Out in the Match,2,No,1,1.64,16/25
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823837,Total Match Wickets Over/Under (2.5),2,Under,1,1.55,11/20
2026-06-24,16:12:00,Super Over Rajasthan v Punjab,KIRON4-2026-06-24-284004-3183,150823838,1st Innings Runs Over/Under (15.5),2,Under,1,1.35,7/20
